order_id,user_id,order_number,days_since_prior_order,days_since_first_order,product_id,reordered
2703626,135,4,11,0,16020,0
2703626,135,4,11,0,16213,0
3160996,138,1,0,0,46802,0
3160996,138,1,0,0,22046,0
3160996,138,1,0,0,21769,0
3160996,138,1,0,0,907,0
3160996,138,1,0,0,16974,0
3160996,138,1,0,0,10473,0
3160996,138,1,0,0,21903,0
3160996,138,1,0,0,12341,0
930730,138,2,9,9,46802,1
930730,138,2,9,9,10473,1
930730,138,2,9,0,7147,0
930730,138,2,9,0,21573,0
930730,138,2,9,9,12341,1
930730,138,2,9,0,21292,0
930730,138,2,9,0,8048,0
1421595,138,3,9,0,26152,0
1421595,138,3,9,18,10473,1
1421595,138,3,9,18,8048,1
1421595,138,3,9,18,46802,1
1421595,138,3,9,18,16974,1
1421595,138,3,9,0,42282,0
1433006,138,4,5,23,46802,1
1433006,138,4,5,23,22046,1
1433006,138,4,5,0,22469,0
1592314,138,5,14,37,16974,1
1592314,138,5,14,0,31474,0
1592314,138,5,14,0,7987,0
1592314,138,5,14,37,10473,1
3052988,138,6,7,44,21573,1
3052988,138,6,7,44,10473,1
3052988,138,6,7,44,16974,1
3052988,138,6,7,0,28371,0
3052988,138,6,7,0,15541,0
3052988,138,6,7,44,12341,1
1986630,138,7,7,51,21573,1
1986630,138,7,7,0,11759,0
1986630,138,7,7,51,10473,1
1986630,138,7,7,51,46802,1
1986630,138,7,7,0,28413,0
1986630,138,7,7,0,33147,0
2823056,138,8,6,57,46802,1
2823056,138,8,6,57,22046,1
2823056,138,8,6,57,10473,1
2823056,138,8,6,57,16974,1
2823056,138,8,6,57,22469,1
2823056,138,8,6,57,31474,1
2823056,138,8,6,0,15672,0
505689,138,9,7,0,14032,0
505689,138,9,7,0,42475,0
505689,138,9,7,64,10473,1
505689,138,9,7,0,30486,0
505689,138,9,7,0,1000,0
505689,138,9,7,64,12341,1
2254091,138,10,6,70,907,1
2254091,138,10,6,0,26932,0
2254091,138,10,6,0,42450,0
2254091,138,10,6,70,42475,1
2254091,138,10,6,0,26491,0
228295,138,11,2,72,46802,1
228295,138,11,2,72,22046,1
228295,138,11,2,0,35561,0
228295,138,11,2,72,21292,1
2138731,138,12,6,78,46802,1
2138731,138,12,6,78,21769,1
2138731,138,12,6,0,15790,0
2138731,138,12,6,78,16974,1
28517,138,13,7,85,21573,1
28517,138,13,7,0,30450,0
28517,138,13,7,0,37317,0
28517,138,13,7,85,12341,1
28517,138,13,7,85,16974,1
2526903,138,14,8,93,46802,1
2526903,138,14,8,93,15541,1
2526903,138,14,8,93,22469,1
2526903,138,14,8,93,10473,1
2526903,138,14,8,93,33147,1
2526903,138,14,8,0,31805,0
2526903,138,14,8,93,31474,1
2526903,138,14,8,0,29877,0
2526903,138,14,8,93,21769,1
1593782,138,15,6,99,46802,1
1593782,138,15,6,99,10473,1
1593782,138,15,6,99,16974,1
1593782,138,15,6,0,31860,0
307762,138,16,8,107,10473,1
307762,138,16,8,107,21769,1
307762,138,16,8,107,31474,1
307762,138,16,8,0,36534,0
307762,138,16,8,107,16974,1
307762,138,16,8,107,28371,1
960220,138,17,19,0,3265,0
960220,138,17,19,126,12341,1
960220,138,17,19,0,32689,0
960220,138,17,19,0,37687,0
960220,138,17,19,126,42475,1
960220,138,17,19,126,10473,1
1154289,138,18,3,129,46802,1
1154289,138,18,3,0,6901,0
1898191,138,19,30,159,46802,1
1898191,138,19,30,159,22046,1
1898191,138,19,30,159,15541,1
1972635,138,20,18,177,42475,1
1972635,138,20,18,177,46802,1
1972635,138,20,18,177,10473,1
1972635,138,20,18,177,33147,1
1512043,138,21,8,185,10473,1
1512043,138,21,8,0,35951,0
1512043,138,21,8,185,46802,1
1512043,138,21,8,185,22046,1
1512043,138,21,8,0,18023,0
323780,138,22,16,201,10473,1
894221,138,23,24,0,48812,0
894221,138,23,24,225,22469,1
894221,138,23,24,0,4913,0
894221,138,23,24,0,40199,0
2027699,138,24,24,249,46802,1
2027699,138,24,24,249,15790,1
703615,138,25,2,251,10473,1
2226790,138,26,9,260,46802,1
2226790,138,26,9,260,22046,1
2226790,138,26,9,260,12341,1
2226790,138,26,9,260,33147,1
2226790,138,26,9,0,12899,0
2226790,138,26,9,260,14032,1
2206168,138,27,30,0,32478,0
2206168,138,27,30,290,10473,1
3139998,138,28,3,293,46802,1
3139998,138,28,3,293,22046,1
3139998,138,28,3,293,12341,1
3139998,138,28,3,0,13424,0
3139998,138,28,3,0,1,0
1854193,138,29,22,315,46802,1
1854193,138,29,22,315,22046,1
1854193,138,29,22,0,29127,0
1977647,138,30,20,335,1,1
1977647,138,30,20,335,22046,1
1977647,138,30,20,0,6184,0
1977647,138,30,20,335,33147,1
1069065,138,31,10,345,46802,1
1069065,138,31,10,345,40199,1
1069065,138,31,10,345,42475,1
1069065,138,31,10,0,49463,0
2329217,138,32,10,355,46802,1
2329217,138,32,10,0,22128,0
2329217,138,32,10,355,40199,1
2329217,138,32,10,355,21573,1
2329217,138,32,10,355,26152,1
2329217,138,32,10,355,12341,1
3220002,139,1,0,0,35652,0
3220002,139,1,0,0,43352,0
3220002,139,1,0,0,116,0
2610428,139,2,9,9,35652,1
2610428,139,2,9,9,43352,1
2610428,139,2,9,0,6184,0
1515111,139,3,5,14,116,1
1515111,139,3,5,0,30450,0
1515111,139,3,5,14,6184,1
1515111,139,3,5,0,41973,0
1515111,139,3,5,0,11365,0
1515111,139,3,5,0,10441,0
1296919,139,4,6,20,35652,1
1296919,139,4,6,20,6184,1
1207960,140,1,0,0,20392,0
1207960,140,1,0,0,14891,0
1207960,140,1,0,0,25718,0
1207960,140,1,0,0,18370,0
2093304,140,2,3,0,19057,0
2093304,140,2,3,0,34099,0
2093304,140,2,3,0,11520,0
2093304,140,2,3,0,28785,0
2093304,140,2,3,0,19894,0
2093304,140,2,3,3,25718,1
2093304,140,2,3,0,10243,0
2093304,140,2,3,0,21616,0
2093304,140,2,3,0,10666,0
2254976,140,3,3,6,25718,1
2254976,140,3,3,6,19894,1
2254976,140,3,3,6,11520,1
2254976,140,3,3,0,39928,0
2254976,140,3,3,0,48109,0
2254976,140,3,3,0,33731,0
2254976,140,3,3,0,22417,0
2254976,140,3,3,0,42828,0
2254976,140,3,3,0,13639,0
2254976,140,3,3,0,27451,0
2254976,140,3,3,0,47209,0
2254976,140,3,3,0,2643,0
2254976,140,3,3,0,40849,0
2254976,140,3,3,0,34262,0
2254976,140,3,3,0,43772,0
2254976,140,3,3,0,28289,0
2254976,140,3,3,0,4872,0
2254976,140,3,3,0,28156,0
3369359,140,4,5,0,38618,0
3369359,140,4,5,0,34124,0
3369359,140,4,5,0,31092,0
3369359,140,4,5,11,19894,1
3369359,140,4,5,11,11520,1
3369359,140,4,5,11,19057,1
3369359,140,4,5,0,5876,0
3369359,140,4,5,0,31506,0
3369359,140,4,5,11,40849,1
3369359,140,4,5,0,22935,0
3369359,140,4,5,0,20578,0
3369359,140,4,5,0,41338,0
3369359,140,4,5,0,39812,0
3369359,140,4,5,0,25305,0
3369359,140,4,5,11,2643,1
3369359,140,4,5,11,34262,1
3369359,140,4,5,0,2228,0
515651,140,5,3,14,25305,1
726285,140,6,5,19,19057,1
726285,140,6,5,19,19894,1
726285,140,6,5,19,5876,1
726285,140,6,5,19,2643,1
726285,140,6,5,19,40849,1
726285,140,6,5,19,25305,1
726285,140,6,5,0,41694,0
726285,140,6,5,0,13510,0
726285,140,6,5,19,27451,1
726285,140,6,5,0,29987,0
726285,140,6,5,0,5973,0
726285,140,6,5,0,47232,0
726285,140,6,5,19,28289,1
726285,140,6,5,0,3869,0
726285,140,6,5,0,14332,0
726285,140,6,5,19,31092,1
726285,140,6,5,19,38618,1
726285,140,6,5,0,16797,0
726285,140,6,5,0,8239,0
1025825,140,7,10,0,21137,0
1025825,140,7,10,29,19894,1
1025825,140,7,10,29,19057,1
1025825,140,7,10,29,5973,1
1025825,140,7,10,29,47232,1
1025825,140,7,10,29,39928,1
1025825,140,7,10,29,40849,1
1025825,140,7,10,0,432,0
1025825,140,7,10,29,34262,1
1025825,140,7,10,0,24964,0
1025825,140,7,10,29,38618,1
1025825,140,7,10,29,25305,1
1025825,140,7,10,0,34448,0
1025825,140,7,10,29,22935,1
1025825,140,7,10,0,5479,0
1025825,140,7,10,29,21616,1
3015626,140,8,1,30,5973,1
3015626,140,8,1,30,34262,1
3015626,140,8,1,0,24610,0
3015626,140,8,1,0,38558,0
3015626,140,8,1,0,26319,0
2135028,140,9,4,34,19894,1
2135028,140,9,4,34,19057,1
2135028,140,9,4,34,432,1
2135028,140,9,4,34,11520,1
2135028,140,9,4,34,21616,1
2135028,140,9,4,34,5973,1
2135028,140,9,4,34,34448,1
2135028,140,9,4,34,47232,1
2135028,140,9,4,34,34262,1
2135028,140,9,4,34,18370,1
2135028,140,9,4,0,33709,0
2135028,140,9,4,34,26319,1
2135028,140,9,4,34,38558,1
2135028,140,9,4,0,47610,0
2135028,140,9,4,0,30784,0
2135028,140,9,4,0,26209,0
2135028,140,9,4,0,28985,0
2135028,140,9,4,0,10621,0
2135028,140,9,4,0,46667,0
2135028,140,9,4,0,22504,0
2135028,140,9,4,0,17794,0
2135028,140,9,4,0,38383,0
2135028,140,9,4,0,27104,0
2135028,140,9,4,34,5876,1
2135028,140,9,4,0,44126,0
2135028,140,9,4,0,31277,0
2135028,140,9,4,0,38231,0
3346154,140,10,3,37,19894,1
3346154,140,10,3,37,39928,1
3346154,140,10,3,37,21137,1
3346154,140,10,3,37,25718,1
1157684,140,11,1,0,25256,0
1157684,140,11,1,38,21137,1
1157684,140,11,1,0,39275,0
1157684,140,11,1,0,35249,0
1157684,140,11,1,0,49533,0
1157684,140,11,1,0,18531,0
1157684,140,11,1,38,19057,1
2414681,140,12,5,43,19894,1
2414681,140,12,5,0,27966,0
2414681,140,12,5,43,19057,1
2414681,140,12,5,43,47232,1
2414681,140,12,5,43,39275,1
2414681,140,12,5,43,34262,1
2414681,140,12,5,0,1158,0
2414681,140,12,5,0,34584,0
2414681,140,12,5,0,24489,0
2414681,140,12,5,0,9076,0
2414681,140,12,5,43,28289,1
2414681,140,12,5,43,38618,1
2414681,140,12,5,43,5973,1
2414681,140,12,5,43,432,1
2414681,140,12,5,43,21616,1
2414681,140,12,5,43,5876,1
2414681,140,12,5,43,18370,1
2414681,140,12,5,43,40849,1
2414681,140,12,5,43,25718,1
2414681,140,12,5,0,12686,0
2414681,140,12,5,0,29265,0
2414681,140,12,5,43,47610,1
2414681,140,12,5,0,30450,0
2414681,140,12,5,0,9138,0
2414681,140,12,5,0,26800,0
2414681,140,12,5,43,47209,1
2414681,140,12,5,0,33015,0
551518,140,13,7,50,19894,1
551518,140,13,7,50,19057,1
551518,140,13,7,50,432,1
551518,140,13,7,50,5973,1
551518,140,13,7,50,5876,1
551518,140,13,7,50,47209,1
551518,140,13,7,50,21137,1
551518,140,13,7,50,21616,1
551518,140,13,7,50,34448,1
551518,140,13,7,50,34262,1
551518,140,13,7,50,24964,1
551518,140,13,7,50,27451,1
551518,140,13,7,50,25718,1
551518,140,13,7,0,20734,0
551518,140,13,7,50,47610,1
551518,140,13,7,0,28420,0
551518,140,13,7,0,12409,0
551518,140,13,7,50,38383,1
551518,140,13,7,50,26209,1
551518,140,13,7,0,48204,0
551518,140,13,7,0,26216,0
551518,140,13,7,50,33709,1
551518,140,13,7,0,48347,0
551518,140,13,7,50,47232,1
551518,140,13,7,50,26319,1
551518,140,13,7,50,22504,1
551518,140,13,7,0,1000,0
3241517,140,14,7,57,19894,1
3241517,140,14,7,57,19057,1
3241517,140,14,7,57,5973,1
3241517,140,14,7,57,432,1
3241517,140,14,7,57,11520,1
3241517,140,14,7,57,21616,1
3241517,140,14,7,57,47209,1
3241517,140,14,7,57,34448,1
3241517,140,14,7,57,34262,1
3241517,140,14,7,57,25718,1
3241517,140,14,7,57,38618,1
3241517,140,14,7,57,47610,1
3241517,140,14,7,57,26319,1
3241517,140,14,7,0,43154,0
3241517,140,14,7,57,28420,1
3241517,140,14,7,0,28465,0
3241517,140,14,7,0,40706,0
3241517,140,14,7,0,42710,0
3241517,140,14,7,0,43101,0
3241517,140,14,7,57,39928,1
3241517,140,14,7,57,5479,1
3241517,140,14,7,57,28289,1
3241517,140,14,7,57,34124,1
3241517,140,14,7,0,17284,0
3241517,140,14,7,0,14084,0
3241517,140,14,7,57,26209,1
3241517,140,14,7,0,21938,0
3103900,140,15,6,63,34262,1
3103900,140,15,6,63,19894,1
3103900,140,15,6,63,19057,1
3103900,140,15,6,63,5973,1
3103900,140,15,6,63,432,1
3103900,140,15,6,63,21137,1
3103900,140,15,6,63,5876,1
3103900,140,15,6,63,47610,1
3103900,140,15,6,63,26319,1
3103900,140,15,6,0,49383,0
3103900,140,15,6,63,28465,1
3103900,140,15,6,0,36865,0
3103900,140,15,6,63,21616,1
3103900,140,15,6,63,39928,1
3103900,140,15,6,0,20114,0
3103900,140,15,6,63,40706,1
1672315,140,16,8,71,5973,1
1672315,140,16,8,71,20114,1
1672315,140,16,8,71,19057,1
1672315,140,16,8,71,5876,1
1672315,140,16,8,71,432,1
1672315,140,16,8,71,39928,1
1672315,140,16,8,71,21137,1
1672315,140,16,8,71,34262,1
1672315,140,16,8,71,26209,1
1672315,140,16,8,71,46667,1
1672315,140,16,8,71,24964,1
1672315,140,16,8,71,47610,1
1672315,140,16,8,71,28465,1
1672315,140,16,8,71,26319,1
1672315,140,16,8,71,29265,1
1672315,140,16,8,71,28420,1
1672315,140,16,8,71,21938,1
1672315,140,16,8,0,29009,0
1672315,140,16,8,71,36865,1
1672315,140,16,8,71,1000,1
1672315,140,16,8,71,49383,1
1672315,140,16,8,71,47209,1
1672315,140,16,8,71,19894,1
484342,140,17,5,76,19894,1
484342,140,17,5,76,19057,1
484342,140,17,5,76,5973,1
484342,140,17,5,76,432,1
484342,140,17,5,76,5876,1
484342,140,17,5,76,11520,1
484342,140,17,5,76,47209,1
484342,140,17,5,76,34262,1
484342,140,17,5,76,26209,1
484342,140,17,5,76,40849,1
484342,140,17,5,76,1158,1
484342,140,17,5,76,47610,1
484342,140,17,5,76,26319,1
484342,140,17,5,76,24489,1
484342,140,17,5,76,28420,1
484342,140,17,5,0,9390,0
484342,140,17,5,76,33731,1
484342,140,17,5,76,20578,1
484342,140,17,5,76,34448,1
484342,140,17,5,76,12686,1
484342,140,17,5,0,7746,0
484342,140,17,5,76,36865,1
484342,140,17,5,76,28465,1
484342,140,17,5,0,24799,0
484342,140,17,5,0,6871,0
1820029,140,18,5,81,5876,1
1820029,140,18,5,81,432,1
1820029,140,18,5,81,5973,1
1820029,140,18,5,81,19894,1
1820029,140,18,5,81,28289,1
1820029,140,18,5,81,1000,1
1820029,140,18,5,81,43154,1
1820029,140,18,5,81,31506,1
1820029,140,18,5,0,15200,0
1820029,140,18,5,0,8349,0
1820029,140,18,5,81,20114,1
1820029,140,18,5,81,26209,1
1820029,140,18,5,81,39812,1
2935007,140,19,4,85,19057,1
2935007,140,19,4,85,19894,1
2935007,140,19,4,85,432,1
2935007,140,19,4,85,11520,1
2935007,140,19,4,85,5876,1
2935007,140,19,4,85,21137,1
2935007,140,19,4,85,47209,1
2935007,140,19,4,85,26209,1
2935007,140,19,4,85,34262,1
2935007,140,19,4,85,29265,1
2935007,140,19,4,85,26319,1
2935007,140,19,4,85,47610,1
3215600,140,20,4,89,19894,1
3215600,140,20,4,89,19057,1
3215600,140,20,4,89,5973,1
3215600,140,20,4,89,432,1
3215600,140,20,4,89,5876,1
3215600,140,20,4,89,20114,1
3215600,140,20,4,89,11520,1
3215600,140,20,4,89,21616,1
3215600,140,20,4,89,24964,1
3215600,140,20,4,89,26319,1
3215600,140,20,4,89,49383,1
3215600,140,20,4,89,47610,1
3215600,140,20,4,89,33731,1
3215600,140,20,4,89,36865,1
3215600,140,20,4,89,21938,1
3215600,140,20,4,89,27966,1
3215600,140,20,4,89,39812,1
3215600,140,20,4,89,22935,1
3215600,140,20,4,89,24489,1
3215600,140,20,4,89,15200,1
3215600,140,20,4,89,17794,1
3215600,140,20,4,89,9076,1
3215600,140,20,4,89,29987,1
3215600,140,20,4,0,27156,0
3215600,140,20,4,0,46802,0
3215600,140,20,4,89,22504,1
3215600,140,20,4,0,10110,0
3215600,140,20,4,0,30391,0
3215600,140,20,4,0,13984,0
3215600,140,20,4,0,43789,0
3215600,140,20,4,0,2310,0
3245602,140,21,7,96,19894,1
3245602,140,21,7,96,19057,1
3245602,140,21,7,96,5876,1
3245602,140,21,7,96,432,1
3245602,140,21,7,96,5973,1
3245602,140,21,7,96,34262,1
3245602,140,21,7,96,11520,1
3245602,140,21,7,96,47610,1
3245602,140,21,7,96,47209,1
3245602,140,21,7,96,21137,1
3245602,140,21,7,96,36865,1
3245602,140,21,7,96,40849,1
3245602,140,21,7,96,28420,1
3245602,140,21,7,96,28465,1
3245602,140,21,7,96,1000,1
3245602,140,21,7,96,21616,1
3245602,140,21,7,96,24964,1
3245602,140,21,7,96,21938,1
3245602,140,21,7,96,33731,1
3245602,140,21,7,96,31506,1
3245602,140,21,7,96,29987,1
3245602,140,21,7,0,41319,0
3245602,140,21,7,0,24231,0
3361344,140,22,8,104,19894,1
3361344,140,22,8,104,19057,1
3361344,140,22,8,104,432,1
3361344,140,22,8,104,5973,1
3361344,140,22,8,104,36865,1
3361344,140,22,8,104,40849,1
3361344,140,22,8,104,28465,1
3361344,140,22,8,104,28420,1
3361344,140,22,8,104,20114,1
3361344,140,22,8,104,21616,1
3361344,140,22,8,104,47209,1
3361344,140,22,8,104,34262,1
3361344,140,22,8,104,34448,1
3361344,140,22,8,0,7781,0
3361344,140,22,8,104,29987,1
3361344,140,22,8,104,49383,1
3361344,140,22,8,104,46667,1
3361344,140,22,8,0,21174,0
3361344,140,22,8,104,47610,1
1272879,140,23,12,116,19894,1
1272879,140,23,12,116,19057,1
1272879,140,23,12,116,432,1
1272879,140,23,12,116,47209,1
1272879,140,23,12,116,5973,1
1272879,140,23,12,116,47610,1
1272879,140,23,12,116,36865,1
1272879,140,23,12,116,28465,1
1272879,140,23,12,116,21616,1
1272879,140,23,12,116,40849,1
1272879,140,23,12,116,20114,1
1272879,140,23,12,116,26319,1
1272879,140,23,12,116,34448,1
1272879,140,23,12,116,49383,1
1272879,140,23,12,116,27156,1
1272879,140,23,12,0,7041,0
1272879,140,23,12,0,37646,0
1272879,140,23,12,0,34126,0
1272879,140,23,12,0,7156,0
1272879,140,23,12,116,20734,1
3392471,140,24,8,124,38383,1
3392471,140,24,8,0,28842,0
3392471,140,24,8,124,26209,1
3392471,140,24,8,124,48109,1
3392471,140,24,8,124,48347,1
3392471,140,24,8,0,26315,0
3392471,140,24,8,0,27637,0
3392471,140,24,8,0,30957,0
3392471,140,24,8,124,19894,1
3392471,140,24,8,124,21616,1
599299,140,25,5,129,1000,1
599299,140,25,5,129,34262,1
599299,140,25,5,129,5973,1
599299,140,25,5,129,34448,1
599299,140,25,5,129,19894,1
3071740,140,26,8,137,46802,1
3071740,140,26,8,137,2228,1
3071740,140,26,8,137,34584,1
3071740,140,26,8,137,33015,1
3071740,140,26,8,137,12409,1
3071740,140,26,8,137,27966,1
3071740,140,26,8,137,22935,1
3071740,140,26,8,137,24489,1
3071740,140,26,8,137,33731,1
3071740,140,26,8,137,34262,1
3071740,140,26,8,137,19057,1
3071740,140,26,8,137,5973,1
3071740,140,26,8,137,47610,1
3071740,140,26,8,137,36865,1
3071740,140,26,8,137,40849,1
3071740,140,26,8,137,26319,1
3071740,140,26,8,137,13984,1
3071740,140,26,8,137,19894,1
3071740,140,26,8,137,21616,1
1573632,140,27,5,142,38558,1
1573632,140,27,5,142,28289,1
1573632,140,27,5,142,5973,1
1573632,140,27,5,142,26319,1
1573632,140,27,5,142,19894,1
1573632,140,27,5,142,21616,1
1119910,140,28,10,152,19894,1
1119910,140,28,10,152,26209,1
1119910,140,28,10,0,1523,0
1119910,140,28,10,152,22935,1
1119910,140,28,10,0,31130,0
1119910,140,28,10,0,27336,0
1119910,140,28,10,152,28420,1
1119910,140,28,10,152,432,1
1119910,140,28,10,152,19057,1
1119910,140,28,10,152,34262,1
1119910,140,28,10,152,5973,1
1119910,140,28,10,152,26319,1
1119910,140,28,10,0,12075,0
1119910,140,28,10,152,36865,1
1119910,140,28,10,152,40849,1
1119910,140,28,10,152,38618,1
1119910,140,28,10,152,34448,1
3046542,140,29,5,0,11777,0
3046542,140,29,5,0,17948,0
3046542,140,29,5,157,31092,1
3046542,140,29,5,157,16797,1
3046542,140,29,5,157,34124,1
3046542,140,29,5,157,2310,1
3046542,140,29,5,157,21137,1
3046542,140,29,5,157,29987,1
3046542,140,29,5,157,47610,1
3046542,140,29,5,157,19894,1
3046542,140,29,5,157,28420,1
3046542,140,29,5,157,432,1
3046542,140,29,5,157,34262,1
3046542,140,29,5,157,5973,1
3046542,140,29,5,157,26319,1
3046542,140,29,5,157,12075,1
3046542,140,29,5,157,38618,1
557001,140,30,5,162,11777,1
557001,140,30,5,162,33015,1
557001,140,30,5,162,33731,1
557001,140,30,5,162,47610,1
557001,140,30,5,162,21616,1
557001,140,30,5,162,19894,1
557001,140,30,5,162,28420,1
557001,140,30,5,162,432,1
557001,140,30,5,162,19057,1
557001,140,30,5,162,34262,1
557001,140,30,5,162,5973,1
557001,140,30,5,162,36865,1
557001,140,30,5,162,21137,1
557001,140,30,5,0,5450,0
557001,140,30,5,0,14651,0
557001,140,30,5,162,49383,1
557001,140,30,5,162,21938,1
557001,140,30,5,0,46309,0
557001,140,30,5,162,40849,1
557001,140,30,5,162,26209,1
557001,140,30,5,162,15200,1
557001,140,30,5,0,44303,0
2866881,140,31,2,0,34969,0
2866881,140,31,2,0,4983,0
2866881,140,31,2,164,3869,1
2866881,140,31,2,164,41319,1
2866881,140,31,2,164,24231,1
2866881,140,31,2,164,34262,1
2289359,140,32,3,167,11520,1
2289359,140,32,3,167,21616,1
2289359,140,32,3,167,19894,1
2289359,140,32,3,167,5973,1
2289359,140,32,3,167,21137,1
2343097,140,33,3,170,42828,1
2343097,140,33,3,0,37029,0
2343097,140,33,3,0,43465,0
2343097,140,33,3,0,29439,0
2343097,140,33,3,170,28156,1
2343097,140,33,3,170,21137,1
2343097,140,33,3,0,32285,0
2343097,140,33,3,0,16262,0
2343097,140,33,3,170,19894,1
2343097,140,33,3,170,34448,1
2343097,140,33,3,170,5973,1
2343097,140,33,3,170,40849,1
2343097,140,33,3,0,20186,0
2343097,140,33,3,170,13510,1
458750,140,34,5,175,432,1
458750,140,34,5,175,19894,1
458750,140,34,5,175,5973,1
458750,140,34,5,175,34262,1
458750,140,34,5,175,21137,1
458750,140,34,5,175,36865,1
458750,140,34,5,175,26209,1
458750,140,34,5,175,19057,1
458750,140,34,5,175,47610,1
458750,140,34,5,175,5450,1
458750,140,34,5,175,21938,1
458750,140,34,5,175,33731,1
458750,140,34,5,175,20114,1
458750,140,34,5,175,14651,1
458750,140,34,5,175,27966,1
458750,140,34,5,175,39928,1
458750,140,34,5,175,16262,1
458750,140,34,5,175,24964,1
458750,140,34,5,175,40706,1
458750,140,34,5,175,43101,1
458750,140,34,5,0,17747,0
458750,140,34,5,0,37891,0
385418,140,35,9,184,19894,1
385418,140,35,9,184,5973,1
385418,140,35,9,184,21137,1
385418,140,35,9,184,47610,1
385418,140,35,9,184,36865,1
385418,140,35,9,184,14651,1
385418,140,35,9,184,26209,1
385418,140,35,9,184,40849,1
385418,140,35,9,184,21616,1
385418,140,35,9,184,34448,1
385418,140,35,9,0,43713,0
385418,140,35,9,0,1203,0
1878887,140,36,9,193,17948,1
1878887,140,36,9,193,16797,1
1878887,140,36,9,193,20578,1
1878887,140,36,9,193,22504,1
1878887,140,36,9,193,7041,1
1878887,140,36,9,193,20734,1
1878887,140,36,9,193,48109,1
1878887,140,36,9,193,22935,1
1878887,140,36,9,193,15200,1
1878887,140,36,9,193,34262,1
1878887,140,36,9,193,33731,1
1878887,140,36,9,193,27966,1
1878887,140,36,9,193,19894,1
1878887,140,36,9,193,432,1
1878887,140,36,9,193,5973,1
1878887,140,36,9,193,47610,1
1878887,140,36,9,193,19057,1
1878887,140,36,9,193,36865,1
1878887,140,36,9,193,5450,1
1878887,140,36,9,193,14651,1
405367,140,37,7,200,19894,1
405367,140,37,7,200,432,1
405367,140,37,7,200,5973,1
405367,140,37,7,200,36865,1
405367,140,37,7,200,47610,1
405367,140,37,7,200,19057,1
405367,140,37,7,200,5450,1
405367,140,37,7,200,26209,1
405367,140,37,7,200,14651,1
405367,140,37,7,0,18362,0
405367,140,37,7,200,27966,1
405367,140,37,7,0,49191,0
405367,140,37,7,200,21616,1
405367,140,37,7,200,33015,1
405367,140,37,7,200,34448,1
405367,140,37,7,200,21938,1
405367,140,37,7,0,2091,0
2678520,140,38,10,210,37029,1
2678520,140,38,10,210,16262,1
2678520,140,38,10,210,19894,1
2678520,140,38,10,210,432,1
2678520,140,38,10,210,5973,1
2678520,140,38,10,210,47610,1
2678520,140,38,10,210,27966,1
414277,140,39,5,215,432,1
414277,140,39,5,215,19057,1
414277,140,39,5,215,19894,1
414277,140,39,5,215,27966,1
414277,140,39,5,215,33731,1
414277,140,39,5,215,21616,1
414277,140,39,5,215,16262,1
414277,140,39,5,215,7041,1
414277,140,39,5,215,29987,1
414277,140,39,5,0,24372,0
414277,140,39,5,215,36865,1
414277,140,39,5,215,38383,1
414277,140,39,5,215,26209,1
414277,140,39,5,215,26216,1
414277,140,39,5,215,27637,1
414277,140,39,5,215,48109,1
414277,140,39,5,0,11234,0
414277,140,39,5,215,20114,1
414277,140,39,5,215,28842,1
556179,140,40,5,0,5025,0
556179,140,40,5,0,35108,0
556179,140,40,5,0,12419,0
556179,140,40,5,0,43320,0
556179,140,40,5,220,18531,1
556179,140,40,5,220,11520,1
556179,140,40,5,220,24964,1
556179,140,40,5,220,40849,1
2695731,140,41,4,224,27966,1
2695731,140,41,4,0,20957,0
2695731,140,41,4,0,1202,0
2695731,140,41,4,224,19894,1
2695731,140,41,4,224,432,1
2695731,140,41,4,224,5973,1
2637943,140,42,4,228,19894,1
2637943,140,42,4,228,27966,1
2637943,140,42,4,228,5973,1
2637943,140,42,4,228,19057,1
2637943,140,42,4,228,36865,1
2637943,140,42,4,228,21616,1
2637943,140,42,4,228,47610,1
2637943,140,42,4,228,34448,1
2637943,140,42,4,228,16262,1
2637943,140,42,4,228,33731,1
2637943,140,42,4,228,20114,1
2637943,140,42,4,228,24372,1
2637943,140,42,4,228,40706,1
2637943,140,42,4,228,21938,1
2637943,140,42,4,228,7041,1
2637943,140,42,4,0,44533,0
2637943,140,42,4,228,33015,1
2637943,140,42,4,0,18434,0
2589449,140,43,5,0,21903,0
2589449,140,43,5,0,39040,0
2589449,140,43,5,233,17948,1
2589449,140,43,5,233,42828,1
2589449,140,43,5,233,19894,1
2589449,140,43,5,233,5973,1
2589449,140,43,5,233,16262,1
1227180,140,44,23,256,19894,1
1227180,140,44,23,256,5973,1
1227180,140,44,23,256,16262,1
1227180,140,44,23,256,20114,1
1227180,140,44,23,256,33015,1
1227180,140,44,23,256,11520,1
1227180,140,44,23,256,18362,1
1227180,140,44,23,256,43713,1
1227180,140,44,23,256,36865,1
1227180,140,44,23,256,47610,1
1227180,140,44,23,256,24372,1
1227180,140,44,23,256,42828,1
1227180,140,44,23,256,41319,1
1227180,140,44,23,0,37561,0
2473679,140,45,6,0,18980,0
2473679,140,45,6,262,27966,1
2473679,140,45,6,262,19894,1
2473679,140,45,6,262,24372,1
2473679,140,45,6,262,41319,1
2473679,140,45,6,262,26319,1
2473679,140,45,6,262,5973,1
2473679,140,45,6,262,33731,1
2473679,140,45,6,262,15200,1
2473679,140,45,6,262,26209,1
